M_H,M_K,M_J,M_NCD,M_P_RGB,M_P_L,Q_F,Size,Artist,Pntg_num,Genre,Size_tolerance,Artistic_style,true_label
0.36123,0.91768,0.92372,0.43431,0.248203,0.15379,75,639000,vasily-polenov,95,Landscape,0.2,Realism,H
0.41945,0.9514,0.77879,0.54954,0.324653,0.343904,85,640000,ivan-aivazovsky,43,Marina,0.2,Romanticism,H
0.40232,0.93252,0.88413,0.47886,0.265772,0.205289,75,653000,vasily-polenov,97,Religious painting,0.2,Realism,H
0.4278,0.95231,0.84131,0.56436,0.250506,0.243425,75,689864,camille-corot,73,Landscape,0.2,Realism,H
0.36478,0.93812,0.89257,0.51981,0.262783,0.188123,75,669951,camille-corot,55,Landscape,0.2,Realism,H
0.3783,0.92397,0.87405,0.45852,0.259344,0.184729,75,597000,isaac-levitan,39,Landscape,0.2,Realism,H
0.64862,0.92368,0.95227,0.4327,0.138411,0.120706,75,701000,ilya-repin,14,Portrait,0.2,Realism,H
0.45377,0.9435,0.83535,0.50657,0.307002,0.279904,75,681000,aleksey-savrasov,78,Landscape,0.2,Realism,H
0.48786,0.73173,0.87856,0.22258,0.279391,0.240886,100,689055,francisco-goya,42,Religious painting,0.2,Romanticism,H
0.45315,0.89952,0.9573,0.39154,0.18061,0.082377,75,608000,ilya-repin,27,Portrait,0.2,Realism,H
0.44489,0.93701,0.87677,0.47643,0.246204,0.198674,75,627666,eugene-boudin,28,Landscape,0.2,Impressionism,H
0.43527,0.93695,0.85985,0.4903,0.2454,0.20923,75,593472,eugene-boudin,74,Genre painting,0.2,Impressionism,H
0.37705,0.94217,0.89688,0.52616,0.276257,0.19558,75,613256,eugene-boudin,89,Landscape,0.2,Impressionism,H
0.38542,0.93782,0.85485,0.50039,0.303531,0.262318,85,684000,ivan-aivazovsky,23,Marina,0.2,Romanticism,H
0.33046,0.91843,0.91565,0.45024,0.268155,0.153106,75,511000,vasily-polenov,51,Landscape,0.2,Realism,H
0.31486,0.91409,0.94835,0.42977,0.269832,0.103534,75,519200,alfred-sisley,70,Cityscape,0.2,Impressionism,H
0.67543,0.91836,0.9218,0.39549,0.194301,0.147479,75,650000,ivan-shishkin,98,Sketch and study,0.2,Realism,H
0.48166,0.92231,0.89783,0.43145,0.224714,0.161186,75,698000,aleksey-savrasov,22,Landscape,0.2,Realism,H
0.35687,0.92592,0.89216,0.4592,0.257147,0.180501,75,489600,eugene-boudin,51,Genre painting,0.2,Impressionism,H
0.51662,0.90295,0.94501,0.38705,0.170076,0.116028,75,553000,aleksey-savrasov,56,Landscape,0.2,Realism,H
0.3956,0.88562,0.83837,0.35566,0.347719,0.328629,99,656774,ivan-aivazovsky,86,Landscape,0.2,Romanticism,H
0.37744,0.70644,0.89418,0.21696,0.268662,0.210273,100,669176,camille-corot,44,Cityscape,0.2,Realism,H
0.50342,0.96594,0.78802,0.6406,0.348979,0.340328,75,702336,ivan-aivazovsky,34,Portrait,0.2,Romanticism,H
0.36027,0.92837,0.87681,0.46883,0.2834,0.17848,75,614000,isaac-levitan,53,Landscape,0.2,Realism,H
0.4007,0.9165,0.89969,0.43401,0.243781,0.157909,75,692472,camille-corot,83,Portrait,0.2,Realism,H
0.43829,0.94239,0.82086,0.50866,0.276829,0.268048,75,692000,aleksey-savrasov,67,Landscape,0.2,Realism,H
0.35703,0.93355,0.86713,0.49077,0.30416,0.249388,85,633000,ivan-aivazovsky,87,Genre painting,0.2,Romanticism,H
0.38813,0.92413,0.86898,0.44084,0.258143,0.184561,75,673540,eugene-boudin,15,Genre painting,0.2,Impressionism,H
0.49808,0.92195,0.97176,0.4405,0.196935,0.077197,75,603000,aleksey-savrasov,80,Landscape,0.2,Realism,H
0.3619,0.92726,0.90551,0.467,0.252768,0.170954,75,635922,alfred-sisley,34,Landscape,0.2,Impressionism,H
0.30027,0.92673,0.93358,0.47129,0.290957,0.181766,75,669000,aleksey-savrasov,84,Landscape,0.2,Realism,H
0.43283,0.93281,0.87965,0.48611,0.231742,0.201615,75,691000,aleksey-savrasov,20,Landscape,0.2,Realism,H
0.37428,0.67987,0.90996,0.20776,0.259058,0.186783,100,547084,camille-corot,48,Landscape,0.2,Realism,H
0.4244,0.95449,0.78138,0.56184,0.353219,0.350769,85,658000,ivan-aivazovsky,13,Landscape,0.2,Romanticism,H
0.40494,0.93139,0.8912,0.46992,0.240201,0.181831,75,669655,eugene-boudin,35,Cityscape,0.2,Impressionism,H
0.33819,0.93406,0.90127,0.49179,0.278281,0.196128,75,664000,ilya-repin,5,Genre painting,0.2,Realism,H
0.39978,0.93884,0.84203,0.48811,0.275769,0.229888,75,635000,isaac-levitan,94,Sketch and study,0.2,Realism,H
0.75477,0.93127,0.94113,0.44992,0.200428,0.208063,75,658296,francisco-goya,98,Capriccio,0.2,Romanticism,H
0.41756,0.94566,0.8832,0.52006,0.266507,0.20756,75,651036,eugene-boudin,31,Animal painting,0.2,Impressionism,H
0.29392,0.92575,0.90391,0.47735,0.275894,0.15585,75,628000,ilya-repin,85,Landscape,0.2,Realism,H
0.41181,0.91829,0.91895,0.4226,0.250093,0.139365,75,537600,alfred-sisley,48,Landscape,0.2,Impressionism,H
0.3329,0.93604,0.87802,0.48429,0.296713,0.208399,75,678000,isaac-levitan,44,Cityscape,0.2,Realism,H
0.72571,0.9259,0.93521,0.44096,0.116126,0.125566,75,659694,francisco-goya,85,Capriccio,0.2,Romanticism,H
0.43873,0.74769,0.90881,0.19872,0.215893,0.148286,97,673000,aleksey-savrasov,32,Landscape,0.2,Realism,H
0.56268,0.76215,0.88525,0.25153,0.239292,0.235278,100,507834,francisco-goya,44,Self-portrait,0.2,Romanticism,H
0.34941,0.91547,0.87068,0.4286,0.255455,0.19581,75,626000,ivan-shishkin,68,Landscape,0.2,Realism,H
0.3872,0.91472,0.89465,0.42316,0.246498,0.16059,75,532532,eugene-boudin,7,Genre painting,0.2,Impressionism,H
0.38318,0.94099,0.85862,0.52307,0.27845,0.248426,75,478000,aleksey-savrasov,14,Landscape,0.2,Realism,H
0.55214,0.93045,0.93199,0.45297,0.20188,0.13341,75,689000,ivan-shishkin,87,Sketch and study,0.2,Realism,H
0.30273,0.88715,0.97939,0.37275,0.248365,0.063956,75,617000,ivan-shishkin,69,Landscape,0.2,Realism,H
0.38836,0.91788,0.91298,0.44164,0.23457,0.162727,75,545000,aleksey-savrasov,27,Genre painting,0.2,Realism,H
0.39509,0.67744,0.86533,0.19924,0.25249,0.22183,100,690988,eugene-boudin,70,Landscape,0.2,Impressionism,H
0.33233,0.89418,0.98365,0.38927,0.21441,0.048544,75,699000,ivan-shishkin,8,Landscape,0.2,Realism,H
0.41809,0.94928,0.91594,0.54699,0.260631,0.169399,75,552366,eugene-boudin,96,Landscape,0.2,Impressionism,H
0.36784,0.9084,0.91169,0.40607,0.217685,0.136297,75,689853,alfred-sisley,57,Landscape,0.2,Impressionism,H
0.30485,0.86793,0.93957,0.33285,0.267843,0.103485,75,520784,ilya-repin,8,Marina,0.2,Realism,H
0.41284,0.94763,0.88841,0.54785,0.236442,0.189217,75,667810,camille-corot,63,Landscape,0.2,Realism,H
0.34466,0.90632,0.916,0.39733,0.25143,0.143088,75,544923,eugene-boudin,40,Landscape,0.2,Impressionism,H
0.35505,0.91823,0.8791,0.42938,0.25623,0.1843,75,601101,eugene-boudin,90,Landscape,0.2,Impressionism,H
0.36592,0.93358,0.90648,0.49938,0.293865,0.230755,75,546000,vasily-polenov,76,Landscape,0.2,Realism,H
0.47372,0.90575,0.9174,0.38661,0.215771,0.165069,75,594000,ivan-shishkin,97,Landscape,0.2,Realism,H
0.34368,0.95084,0.85923,0.56601,0.295052,0.242249,83,704160,ivan-aivazovsky,82,Marina,0.2,Romanticism,H
0.38166,0.92201,0.96523,0.45453,0.241582,0.126594,75,695000,vasily-polenov,69,Design,0.2,Realism,H
0.40866,0.90212,0.94369,0.40658,0.188178,0.099553,75,599000,vasily-polenov,59,Landscape,0.2,Realism,H
0.31293,0.91822,0.90366,0.44693,0.280922,0.171467,80,517200,eugene-boudin,45,Marina,0.2,Impressionism,H
0.42614,0.92434,0.88373,0.43647,0.246071,0.173938,75,650760,eugene-boudin,99,Cityscape,0.2,Impressionism,H
0.34639,0.91472,0.88144,0.42107,0.25282,0.178794,75,683000,ivan-shishkin,36,Landscape,0.2,Realism,H
0.41932,0.67702,0.86865,0.19496,0.259301,0.23557,100,643314,eugene-boudin,34,Cityscape,0.2,Impressionism,H
0.41145,0.65045,0.91383,0.19082,0.243619,0.178565,100,656352,camille-corot,58,Genre painting,0.2,Realism,H
0.31242,0.9247,0.92504,0.4764,0.283956,0.143951,75,516150,eugene-boudin,30,Animal painting,0.2,Impressionism,H
0.34885,0.91629,0.93171,0.43966,0.250906,0.14254,75,618000,ilya-repin,93,Portrait,0.2,Realism,H
0.31149,0.89071,0.95076,0.36869,0.27265,0.113017,75,478400,alfred-sisley,56,Landscape,0.2,Impressionism,H
0.69337,0.95423,0.94007,0.55812,0.209301,0.169018,75,658000,isaac-levitan,23,Sketch and study,0.2,Realism,H
0.46095,0.90399,0.95035,0.39629,0.158546,0.089418,75,605000,aleksey-savrasov,5,Landscape,0.2,Realism,H
0.40254,0.93703,0.93251,0.50028,0.210416,0.138368,75,512000,eugene-boudin,56,Marina,0.2,Impressionism,H
0.35735,0.93461,0.91486,0.49283,0.264277,0.167972,75,507200,eugene-boudin,75,Landscape,0.2,Impressionism,H
0.43148,0.93524,0.92079,0.49682,0.216894,0.162535,75,589941,eugene-boudin,77,Cloudscape,0.2,Impressionism,H
0.50536,0.90592,0.94117,0.38869,0.160515,0.090849,75,480000,aleksey-savrasov,40,Landscape,0.2,Realism,H
0.37503,0.9408,0.89645,0.51783,0.248237,0.179294,75,633917,camille-corot,1,Landscape,0.2,Realism,H
0.37592,0.95168,0.9094,0.56953,0.273102,0.162856,50,638560,ivan-aivazovsky,68,Marina,0.2,Romanticism,H
0.35149,0.91332,0.8984,0.42394,0.239765,0.160323,75,667000,ivan-shishkin,92,Landscape,0.2,Realism,H
0.41616,0.94981,0.88533,0.55264,0.278396,0.218293,75,664608,camille-corot,13,Genre painting,0.2,Realism,H
0.37167,0.91502,0.89057,0.42398,0.246511,0.17401,75,672592,alfred-sisley,18,Cityscape,0.2,Impressionism,H
0.39493,0.9413,0.86103,0.52454,0.264203,0.237834,75,653000,aleksey-savrasov,69,Landscape,0.2,Realism,H
0.44896,0.87325,0.98004,0.33995,0.124374,0.047215,75,706000,ivan-shishkin,75,Landscape,0.2,Realism,H
0.36787,0.87467,0.90441,0.34942,0.249671,0.159399,93,696619,alfred-sisley,4,Landscape,0.2,Impressionism,H
0.31734,0.90863,0.9382,0.40761,0.279413,0.132067,75,530342,eugene-boudin,27,Landscape,0.2,Impressionism,H
0.74043,0.94518,0.94246,0.52551,0.125643,0.137015,75,556000,ivan-shishkin,49,Sketch and study,0.2,Realism,H
0.42626,0.92929,0.89728,0.4558,0.270065,0.172571,75,664664,eugene-boudin,47,Cityscape,0.2,Impressionism,H
0.35894,0.90334,0.94748,0.40793,0.224723,0.120302,75,687000,vasily-polenov,92,Landscape,0.2,Realism,H
0.408,0.91849,0.89936,0.43553,0.24194,0.144867,75,508000,isaac-levitan,93,Landscape,0.2,Realism,H
0.39187,0.93121,0.9113,0.47301,0.237017,0.157606,75,614880,eugene-boudin,41,Genre painting,0.2,Impressionism,H
0.40792,0.93376,0.91366,0.4916,0.218169,0.146333,75,583565,eugene-boudin,20,Marina,0.2,Impressionism,H
0.32265,0.73625,0.9018,0.24248,0.296401,0.214617,100,707000,francisco-goya,64,Genre painting,0.2,Romanticism,H
0.41686,0.94281,0.83262,0.5123,0.306603,0.271618,75,679000,aleksey-savrasov,60,Landscape,0.2,Realism,H
0.40652,0.91767,0.95616,0.43197,0.201506,0.106999,75,666000,ilya-repin,70,Religious painting,0.2,Realism,H
0.66875,0.9212,0.95081,0.42243,0.140923,0.090076,75,685000,vasily-polenov,75,Sketch and study,0.2,Realism,H
0.4314,0.92886,0.95547,0.47777,0.226322,0.14464,75,621000,ilya-repin,81,Interior,0.2,Realism,H
0.43113,0.93572,0.87736,0.4765,0.278398,0.21076,75,627000,ilya-repin,41,Portrait,0.2,Realism,H
0.42669,0.91207,0.94531,0.41334,0.20444,0.120642,75,670000,vasily-polenov,77,Landscape,0.2,Realism,H
0.29107,0.89484,0.93667,0.37866,0.275491,0.121488,75,555000,ilya-repin,73,Genre painting,0.2,Realism,H
0.74748,0.92996,0.94165,0.44318,0.197658,0.205481,75,658296,francisco-goya,59,Capriccio,0.2,Romanticism,H
0.3146,0.91063,0.88984,0.4143,0.273102,0.146503,75,505600,alfred-sisley,95,Landscape,0.2,Impressionism,H
0.29717,0.92634,0.92377,0.48972,0.255708,0.140213,75,701000,isaac-levitan,66,Landscape,0.2,Realism,H
0.42573,0.9114,0.92486,0.4186,0.214051,0.133925,75,629000,aleksey-savrasov,63,Landscape,0.2,Realism,H
0.39758,0.9263,0.89869,0.4413,0.253918,0.159088,75,528630,eugene-boudin,12,Genre painting,0.2,Impressionism,H
0.6082,0.9229,0.92047,0.43084,0.199917,0.160178,75,579000,isaac-levitan,14,Sketch and study,0.2,Realism,H
0.51694,0.95379,0.91775,0.58444,0.250556,0.183118,75,516000,ilya-repin,92,Genre painting,0.2,Realism,H
0.37838,0.93437,0.87625,0.47873,0.270461,0.199227,75,688237,alfred-sisley,80,Landscape,0.2,Impressionism,H
0.41879,0.70747,0.8689,0.21849,0.235904,0.227146,100,655235,camille-corot,10,Landscape,0.2,Realism,H
0.44187,0.93604,0.90427,0.48293,0.250169,0.17395,75,497904,eugene-boudin,88,Landscape,0.2,Impressionism,H
0.36045,0.91324,0.96411,0.44005,0.222901,0.0937,75,675000,vasily-polenov,60,Landscape,0.2,Realism,H
0.40357,0.93711,0.9294,0.49329,0.244906,0.135861,75,558096,eugene-boudin,29,Landscape,0.2,Impressionism,H
0.35792,0.9343,0.88678,0.49994,0.280805,0.214164,75,681000,vasily-polenov,96,Religious painting,0.2,Realism,H
0.75166,0.93937,0.93074,0.4796,0.234043,0.244127,75,658296,francisco-goya,69,Capriccio,0.2,Romanticism,H
0.43057,0.95029,0.79946,0.54984,0.313237,0.296854,75,699000,aleksey-savrasov,18,Landscape,0.2,Realism,H
0.39514,0.9386,0.85215,0.48981,0.304988,0.231434,75,599000,ivan-shishkin,65,Landscape,0.2,Realism,H
0.40408,0.9343,0.88377,0.47376,0.258136,0.187852,75,560450,eugene-boudin,10,Genre painting,0.2,Impressionism,H
0.37244,0.90709,0.929,0.39871,0.228398,0.139306,75,669294,eugene-boudin,1,Marina,0.2,Impressionism,H
0.67606,0.96062,0.84653,0.56066,0.304106,0.262964,75,583000,isaac-levitan,99,Sketch and study,0.2,Realism,H
0.79544,0.96907,0.81177,0.59422,0.371517,0.359209,75,558000,isaac-levitan,98,Sketch and study,0.2,Realism,H
0.3901,0.9218,0.97589,0.46689,0.228454,0.089507,75,537897,camille-corot,40,Landscape,0.2,Realism,H
0.44082,0.95518,0.86016,0.57994,0.309848,0.279612,85,623000,ivan-aivazovsky,51,Marina,0.2,Romanticism,H
0.48661,0.89434,0.93189,0.35987,0.189981,0.145432,75,690000,ivan-shishkin,56,Landscape,0.2,Realism,H
0.67373,0.85096,0.98559,0.29811,0.040267,0.041828,75,585000,ivan-shishkin,5,Landscape,0.2,Realism,H
0.50724,0.95708,0.78935,0.56277,0.365286,0.31492,75,634000,ivan-aivazovsky,99,Landscape,0.2,Romanticism,H
0.29839,0.90209,0.95261,0.41421,0.258548,0.087392,75,582294,alfred-sisley,84,Landscape,0.2,Impressionism,H
0.42618,0.93322,0.94646,0.47777,0.275579,0.147529,75,695000,ilya-repin,34,Portrait,0.2,Realism,H
0.38436,0.94745,0.86647,0.53779,0.278912,0.231927,75,620000,camille-corot,67,Cityscape,0.2,Realism,H
0.62446,0.9653,0.9059,0.62834,0.253162,0.207246,52,601900,francisco-goya,35,Capriccio,0.2,Romanticism,H
0.33255,0.89567,0.91309,0.37817,0.242234,0.134492,75,663168,alfred-sisley,85,Landscape,0.2,Impressionism,H
0.49907,0.93755,0.88024,0.49725,0.292979,0.235407,85,645000,ivan-aivazovsky,58,Marina,0.2,Romanticism,H
0.39272,0.88289,0.93958,0.34512,0.216844,0.113681,75,604000,ivan-shishkin,50,Landscape,0.2,Realism,H
0.37406,0.93541,0.89852,0.49105,0.270804,0.183307,75,596850,camille-corot,93,Landscape,0.2,Realism,H
0.3667,0.94336,0.81474,0.50195,0.319512,0.284245,82,687000,ivan-aivazovsky,36,Landscape,0.2,Romanticism,H
0.32517,0.64365,0.88111,0.18298,0.287242,0.189018,100,697080,alfred-sisley,75,Landscape,0.2,Impressionism,H
0.37832,0.93613,0.88047,0.48031,0.302391,0.217236,75,698000,isaac-levitan,19,Landscape,0.2,Realism,H
0.51991,0.93494,0.87864,0.47535,0.22117,0.18193,75,703000,ilya-repin,98,Portrait,0.2,Realism,H
0.39708,0.905,0.90229,0.41041,0.250921,0.16123,85,653000,ivan-aivazovsky,28,Marina,0.2,Romanticism,H
0.42238,0.92351,0.90805,0.44347,0.268712,0.164301,75,652000,ilya-repin,99,Portrait,0.2,Realism,H
0.62919,0.862,0.97906,0.31436,0.111321,0.040229,75,689000,ivan-shishkin,89,Landscape,0.2,Realism,H
0.35073,0.62954,0.89026,0.18119,0.266979,0.171486,100,668857,alfred-sisley,90,Landscape,0.2,Impressionism,H
0.41416,0.94763,0.85191,0.52517,0.289328,0.237991,75,516800,alfred-sisley,54,Landscape,0.2,Impressionism,H
0.30021,0.91023,0.92713,0.41041,0.285895,0.136765,75,615000,vasily-polenov,66,Landscape,0.2,Realism,H
0.37502,0.93715,0.87136,0.50787,0.264682,0.223655,75,577000,vasily-polenov,6,Religious painting,0.2,Realism,H
0.43276,0.68114,0.90453,0.2074,0.224948,0.188832,100,622710,francisco-goya,7,Mythological painting,0.2,Romanticism,H
0.36215,0.91916,0.90659,0.44045,0.239643,0.155977,75,571710,eugene-boudin,78,Genre painting,0.2,Impressionism,H
0.36676,0.93003,0.90799,0.47675,0.25112,0.17488,75,671346,alfred-sisley,77,Landscape,0.2,Impressionism,H
0.59793,0.90697,0.93569,0.37813,0.179369,0.11476,75,656000,ilya-repin,12,Sketch and study,0.2,Realism,H
0.41653,0.82172,0.82823,0.293,0.300722,0.293414,99,698000,ivan-aivazovsky,8,Marina,0.2,Romanticism,H
0.39461,0.97038,0.86352,0.67092,0.328873,0.291659,50,646118,ivan-aivazovsky,41,Marina,0.2,Romanticism,H
0.73767,0.93045,0.94542,0.44958,0.201362,0.210815,75,658296,francisco-goya,11,Capriccio,0.2,Romanticism,H
0.39588,0.91668,0.90586,0.43899,0.206442,0.13692,75,703000,aleksey-savrasov,23,Landscape,0.2,Realism,H
0.41107,0.94707,0.86834,0.54337,0.303059,0.271339,85,615000,ivan-aivazovsky,57,Marina,0.2,Romanticism,H
0.37205,0.92623,0.90199,0.45163,0.25583,0.160014,75,662256,eugene-boudin,53,Genre painting,0.2,Impressionism,H
0.65069,0.94078,0.88069,0.47713,0.256075,0.186053,75,616000,isaac-levitan,22,Sketch and study,0.2,Realism,H
0.43174,0.66103,0.86592,0.19335,0.223575,0.212856,100,538410,camille-corot,88,Landscape,0.2,Realism,H
0.31119,0.92461,0.90115,0.46312,0.284769,0.160574,75,492000,alfred-sisley,72,Landscape,0.2,Impressionism,H
0.40327,0.91048,0.8726,0.36796,0.289254,0.210568,92,634000,francisco-goya,65,Genre painting,0.2,Romanticism,H
0.75935,0.9446,0.92603,0.50501,0.250289,0.263199,75,658296,francisco-goya,77,Capriccio,0.2,Romanticism,H
0.34019,0.9299,0.90565,0.47424,0.279995,0.203877,75,621000,ilya-repin,40,Portrait,0.2,Realism,H
0.34062,0.88199,0.9704,0.36308,0.224238,0.085993,75,623000,vasily-polenov,81,Cityscape,0.2,Realism,H
0.36793,0.86898,0.89984,0.36306,0.247827,0.180469,93,607500,camille-corot,54,Landscape,0.2,Realism,H
0.34604,0.9026,0.95049,0.40914,0.2281,0.096496,75,640000,ivan-shishkin,67,Landscape,0.2,Realism,H
0.35695,0.91364,0.92468,0.43466,0.226077,0.134245,75,706266,camille-corot,37,Landscape,0.2,Realism,H
0.45778,0.9598,0.84059,0.58592,0.305798,0.283676,75,581000,isaac-levitan,21,Landscape,0.2,Realism,H
0.39935,0.95222,0.83801,0.54945,0.328567,0.302052,85,670000,ivan-aivazovsky,85,Marina,0.2,Romanticism,H
0.33092,0.92521,0.92703,0.47633,0.262454,0.16081,75,701000,ivan-shishkin,54,Landscape,0.2,Realism,H
0.57661,0.94115,0.9386,0.49389,0.194731,0.132394,75,586000,vasily-polenov,73,Sketch and study,0.2,Realism,H
0.37139,0.94364,0.89524,0.54393,0.26104,0.207357,75,578000,vasily-polenov,93,Religious painting,0.2,Realism,H
0.40574,0.9315,0.86644,0.48199,0.236106,0.211316,75,661346,camille-corot,90,Landscape,0.2,Realism,H
0.41737,0.94197,0.86343,0.5063,0.24926,0.222909,75,647776,camille-corot,2,Landscape,0.2,Realism,H
0.30662,0.90664,0.90295,0.40918,0.274043,0.158905,75,612000,vasily-polenov,44,Landscape,0.2,Realism,H
0.39248,0.92719,0.92254,0.46713,0.255339,0.189661,75,574000,aleksey-savrasov,58,Landscape,0.2,Realism,H
0.3947,0.9249,0.87902,0.43105,0.265506,0.211856,75,632000,aleksey-savrasov,94,Landscape,0.2,Realism,H
0.3486,0.67807,0.86323,0.205,0.288258,0.209375,99,631000,ivan-aivazovsky,92,Cityscape,0.2,Romanticism,H
0.32662,0.89287,0.95383,0.37305,0.241613,0.083433,75,597363,alfred-sisley,42,Landscape,0.2,Impressionism,H
0.39587,0.92516,0.88709,0.4557,0.253467,0.184599,75,666000,vasily-polenov,30,Landscape,0.2,Realism,H
0.40782,0.94064,0.89834,0.5162,0.260996,0.182651,75,495000,isaac-levitan,1,Landscape,0.2,Realism,H
0.32836,0.90504,0.90478,0.3929,0.28328,0.171708,75,566000,vasily-polenov,2,Landscape,0.2,Realism,H
0.42294,0.94487,0.86009,0.54403,0.249217,0.24648,75,675063,aleksey-savrasov,33,Landscape,0.2,Realism,H
0.38345,0.93701,0.88959,0.48555,0.272731,0.180439,75,508464,eugene-boudin,59,Genre painting,0.2,Impressionism,H
0.41539,0.94893,0.76082,0.54703,0.299436,0.359216,85,680000,ivan-aivazovsky,10,Marina,0.2,Romanticism,H
0.39141,0.9239,0.91806,0.46263,0.231205,0.160422,75,683399,camille-corot,6,Landscape,0.2,Realism,H
0.3566,0.92502,0.94878,0.47745,0.279156,0.146813,91,633659,ilya-repin,16,Portrait,0.2,Realism,H
0.38336,0.91129,0.95544,0.42629,0.222947,0.119419,75,605000,ilya-repin,33,Genre painting,0.2,Realism,H
0.40683,0.94399,0.80171,0.52517,0.28424,0.302011,85,664000,ivan-aivazovsky,7,Marina,0.2,Romanticism,H
0.39267,0.93576,0.87233,0.485,0.317443,0.21237,75,541000,isaac-levitan,18,Landscape,0.2,Realism,H
0.39725,0.90135,0.9638,0.39791,0.207851,0.087032,75,585000,ivan-shishkin,81,Landscape,0.2,Realism,H
0.74216,0.93451,0.9122,0.4619,0.237495,0.24814,75,658296,francisco-goya,30,Capriccio,0.2,Romanticism,H
0.35351,0.89759,0.90351,0.38479,0.246027,0.155737,75,601000,vasily-polenov,12,Landscape,0.2,Realism,H
0.75083,0.93674,0.92399,0.46902,0.229337,0.239106,75,658296,francisco-goya,33,Capriccio,0.2,Romanticism,H
0.33639,0.92297,0.92869,0.45887,0.266946,0.155135,75,690070,alfred-sisley,69,Cityscape,0.2,Impressionism,H
0.46114,0.93261,0.83553,0.47236,0.324157,0.2737,85,582000,ivan-aivazovsky,42,Marina,0.2,Romanticism,H
0.33923,0.91429,0.92288,0.42326,0.250008,0.139152,75,567000,ilya-repin,84,Cityscape,0.2,Realism,H
0.56884,0.9625,0.81404,0.59629,0.330274,0.335836,75,555000,ilya-repin,44,Portrait,0.2,Realism,H
0.75975,0.93709,0.91609,0.47259,0.241828,0.255564,75,658296,francisco-goya,46,Capriccio,0.2,Romanticism,H
0.4024,0.94238,0.89674,0.52639,0.228458,0.167683,75,570960,eugene-boudin,69,Marina,0.2,Impressionism,H
0.5512,0.92026,0.94307,0.4423,0.178263,0.10619,75,601000,aleksey-savrasov,54,Landscape,0.2,Realism,H
0.41781,0.93142,0.87086,0.47989,0.260725,0.232097,75,639000,aleksey-savrasov,4,Landscape,0.2,Realism,H
0.40405,0.94305,0.81477,0.51939,0.350342,0.319025,91,677160,ivan-aivazovsky,25,Marina,0.2,Romanticism,H
0.52992,0.93416,0.92183,0.49315,0.195365,0.164103,75,701000,ivan-shishkin,15,Cloudscape,0.2,Realism,H
0.69984,0.96689,0.88619,0.61998,0.245921,0.260081,50,507595,ilya-repin,59,Portrait,0.2,Realism,H
